full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
keane_lewis-potter,Brentford,MD,5.5,2,Leeds,False,87,6,86,17,2026-08-30T13:00:00Z,1,1,False,0,1,0,1,0,0,0,0,0,0,1,29,38.4,31.6,2.0,7.2,3,6,2,11,1,0.02,0.13,0.15,1.46,55,45826,116486,52542,6716
kristoffer_ajer,Brentford,DF,4.5,2,Leeds,False,90,3,87,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,1,0,0,0,7,37.8,21.0,2.0,6.1,17,2,0,17,1,0.00,0.01,0.01,1.46,45,56076,412431,69978,13902
michael_kayode,Brentford,DF,4.6,2,Leeds,False,87,2,88,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,9,14.4,16.0,8.0,3.8,3,4,1,4,1,0.02,0.21,0.23,1.46,46,289643,778776,310803,21160
rico_henry,Brentford,DF,4.5,2,Leeds,False,2,1,89,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1602,24226,544,2146
aaron_hickey,Brentford,DF,4.5,2,Leeds,False,2,1,90,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,6,4.0,4.1,0.0,0.8,0,0,1,1,0,0.00,0.02,0.02,0.00,45,83,7643,623,540
kim_ji-soo,Brentford,DF,4.5,2,Leeds,False,0,0,92,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-86,1940,112,198
jannik_schuster,Brentford,DF,4.5,2,Leeds,False,0,0,93,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1064,16511,142,1206
kevin_schade,Brentford,MD,6.0,2,Leeds,False,87,10,94,17,2026-08-30T13:00:00Z,1,1,False,1,0,0,1,0,0,0,0,0,0,3,34,45.6,11.1,34.0,9.1,3,4,2,9,1,0.25,0.02,0.27,1.46,60,-791,344201,24998,25789
dango_ouattara,Brentford,MD,6.5,2,Leeds,False,29,1,95,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,16,15.4,15.5,2.0,3.3,3,3,1,7,0,0.02,0.08,0.10,1.36,65,-3604,110686,7348,10952
mikkel_damsgaard,Brentford,MD,5.5,2,Leeds,False,68,3,96,17,2026-08-30T13:00:00Z,1,1,False,0,0,1,0,0,0,0,0,0,0,0,20,16.6,32.4,25.0,7.4,2,5,2,9,1,0.03,0.13,0.16,0.13,55,-5226,52568,2318,7544
mathias_jensen,Brentford,MD,5.5,2,Leeds,False,0,0,97,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,2521,22961,3858,1337
vitaly_janelt,Brentford,MD,5.0,2,Leeds,False,90,1,98,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,1,0,0,0,11,16.4,35.4,4.0,5.6,5,2,3,10,1,0.00,0.14,0.14,1.46,50,29474,49684,33759,4285
antoni_milambo,Brentford,MD,5.0,2,Leeds,False,0,0,99,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-17,190,28,45
fábio_freitas gouveia carvalho,Brentford,MD,5.0,2,Leeds,False,0,0,100,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-91,1624,155,246
yehor_yarmoliuk,Brentford,MD,5.0,2,Leeds,False,21,1,102,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,4,3.0,12.5,4.0,2.0,0,0,0,0,0,0.00,0.01,0.01,1.32,50,-12434,112295,745,13179
josh_dasilva,Brentford,MD,5.0,2,Leeds,False,0,0,103,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-189,2549,164,353
jaidon_anthony,Brentford,MD,6.0,2,Leeds,False,60,2,105,17,2026-08-30T13:00:00Z,1,1,False,0,0,1,0,0,0,0,1,0,0,0,4,3.2,25.9,15.0,4.4,0,1,0,1,1,0.11,0.06,0.17,0.09,60,-433,16949,1958,2391
igor thiago_nascimento rodrigues,Brentford,FW,8.0,2,Leeds,False,90,2,106,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,2,2.4,6.2,55.0,6.4,0,3,1,4,1,0.80,0.01,0.81,1.46,80,-49395,1635017,91772,141167
kaye_furo,Brentford,FW,4.5,2,Leeds,False,0,0,107,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-252,89302,8191,8443
callum_wilson,Brentford,FW,5.5,2,Leeds,False,2,1,108,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,7.0,0.7,0,1,0,1,0,0.04,0.00,0.04,0.00,55,-457,37634,4351,4808
mamadou_sangaré,Brentford,MD,5.6,2,Leeds,False,90,4,565,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,16,24.4,25.3,11.0,6.1,5,5,4,14,1,0.21,0.03,0.24,1.46,56,420422,902725,443762,23340
el hadji malick_diouf,Brentford,DF,4.5,2,Leeds,False,0,0,620,17,2026-08-30T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,563,817,600,37
bart_verbruggen,Brighton,GK,4.5,2,Chelsea,False,90,0,109,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,0,0,1,0,-1,10.2,0.0,0.0,1.0,0,14,0,0,1,0.00,0.00,0.00,2.93,45,39276,2133814,84756,45480
jason_steele,Brighton,GK,4.0,2,Chelsea,False,0,0,111,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3330,398691,10714,14044
ferdi_kadıoğlu,Brighton,DF,4.5,2,Chelsea,False,90,0,113,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,0,0,0,0,-4,2.8,16.7,8.0,2.8,0,2,0,0,1,0.02,0.01,0.03,2.93,45,-48824,221172,2580,51404
olivier_boscagli,Brighton,DF,4.5,2,Chelsea,False,90,-1,114,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,1,0,0,0,-2,16.8,26.6,11.0,5.4,3,2,0,3,1,0.05,0.11,0.16,2.93,45,2544,26909,4103,1559
maxim_de cuyper,Brighton,DF,4.6,2,Chelsea,False,90,0,115,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,0,0,0,0,-2,8.8,23.7,5.0,3.8,2,3,0,2,1,0.03,0.05,0.08,2.93,46,473840,847829,494998,21158
lewis_dunk,Brighton,DF,4.5,2,Chelsea,False,90,-1,116,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,1,0,0,0,-4,14.8,2.0,0.0,1.7,2,4,1,3,1,0.00,0.01,0.01,2.93,45,8033,118436,13343,5310
diego_coppola,Brighton,DF,4.5,2,Chelsea,False,0,0,117,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-33,1892,191,224
igor julio_dos santos de paulo,Brighton,DF,4.5,2,Chelsea,False,0,0,118,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-404,8240,471,875
joão pedro_loureiro da costa,Brighton,DF,4.5,2,Chelsea,False,10,0,119,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.04,45,59,3512,285,226
michael_svoboda,Brighton,DF,5.0,2,Chelsea,False,0,0,120,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,84,5185,768,684
mitoma_kaoru,Brighton,MD,6.0,2,Chelsea,False,0,0,121,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-1078,4114,159,1237
yankuba_minteh,Brighton,MD,6.0,2,Chelsea,False,0,0,122,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-3381,6199,140,3521
jack_hinshelwood,Brighton,MD,6.0,2,Chelsea,False,0,0,123,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,101743,230171,139828,38085
pascal_groß,Brighton,MD,5.5,2,Chelsea,False,90,13,124,16,2026-08-30T13:00:00Z,4,3,False,1,1,0,4,0,0,0,0,0,0,3,46,47.8,33.2,23.0,10.4,2,3,1,6,1,0.05,0.11,0.16,2.93,55,-81694,1268429,24179,105873
georginio_rutter,Brighton,FW,5.5,2,Chelsea,False,0,0,125,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,8880,98683,23887,15007
matt_o'riley,Brighton,MD,5.5,2,Chelsea,False,0,0,126,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-696,10143,656,1352
diego_gómez amarilla,Brighton,MD,5.0,2,Chelsea,False,90,5,127,16,2026-08-30T13:00:00Z,4,3,False,0,1,0,4,0,0,0,0,0,0,0,15,4.6,20.3,42.0,6.7,1,2,2,5,1,0.38,0.17,0.55,2.93,50,7080,380491,23952,16872
facundo_buonanotte,Brighton,MD,5.0,2,Chelsea,False,0,0,128,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-173,346,0,173
yasin_ayari,Brighton,MD,5.5,2,Chelsea,False,0,0,129,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-4277,62632,3334,7611
mats_wieffer,Brighton,DF,5.0,2,Chelsea,False,79,0,130,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,0,0,0,0,6,20.4,9.2,4.0,3.4,7,4,0,7,1,0.03,0.08,0.11,2.89,50,10371,43921,13428,3057
harry_howell,Brighton,MD,4.5,2,Chelsea,False,0,0,132,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1532,5161,0,1532
tom_watson,Brighton,MD,5.0,2,Chelsea,False,0,0,133,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-56,182,0,56
nehemiah_oriola,Brighton,MD,4.5,2,Chelsea,False,0,0,134,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1072,27277,1708,2780
zadok_yohanna,Brighton,MD,5.0,2,Chelsea,False,0,0,135,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-506,6909,373,879
stefanos_tzimas,Brighton,FW,5.5,2,Chelsea,False,0,0,137,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-168,839,84,252
charalampos_kostoulas,Brighton,FW,5.5,2,Chelsea,False,79,5,138,16,2026-08-30T13:00:00Z,4,3,False,0,1,0,4,0,0,0,0,0,0,0,17,5.0,15.1,17.0,3.7,0,6,0,6,1,0.17,0.02,0.19,2.89,55,-767,22097,1384,2151
evan_ferguson,Brighton,FW,5.0,2,Chelsea,False,0,0,139,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-305,3163,318,623
pascal_struijk,Brighton,DF,5.0,2,Chelsea,False,0,0,328,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1138,22519,1416,2554
luka_vušković,Brighton,DF,5.0,2,Chelsea,False,90,0,504,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,4,0,0,0,0,0,0,0,-2,22.8,8.3,5.0,3.6,7,3,1,8,1,0.03,0.02,0.05,2.93,50,8839,250629,21186,12347
promise_david,Brighton,FW,6.0,2,Chelsea,False,10,1,594,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3.7,0.0,0.4,0,0,0,0,0,0.00,0.00,0.00,0.04,60,-1622,25435,2519,4141
ibrahim_osman,Brighton,MD,5.0,2,Chelsea,False,16,1,600,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,1,0,0,0,0,0,0,0,6,3.0,1.3,2.0,0.6,0,0,1,1,0,0.00,0.01,0.01,0.10,50,75,1521,218,143
malick_yalcouyé,Brighton,MD,4.5,2,Chelsea,False,73,8,605,16,2026-08-30T13:00:00Z,4,3,False,1,0,0,3,0,0,0,0,0,0,1,39,50.8,20.1,42.0,11.3,2,2,3,7,1,0.70,0.16,0.86,2.83,45,3387,9806,4339,952
jaouen_hadjam,Brighton,DF,4.5,2,Chelsea,False,0,0,614,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,952,1839,1006,54
amario_cozier-duberry,Brighton,MD,5.0,2,Chelsea,False,0,0,624,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,0,0,0
emiliano_martínez romero,Chelsea,GK,5.0,2,Brighton,True,90,2,28,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,3,0,0,0,0,0,4,0,18,36.2,20.0,0.0,5.6,1,13,0,0,1,0.00,0.01,0.01,1.41,50,-42289,419555,14876,8115
morgan_rogers,Chelsea,MD,7.5,2,Brighton,True,90,5,40,16,2026-08-30T13:00:00Z,4,3,False,0,1,0,3,0,0,0,0,0,0,0,28,26.8,46.5,23.0,9.6,1,3,1,5,1,0.14,1.01,1.15,1.41,75,180102,2607781,251851,71749
jordan_henderson,Chelsea,MD,5.0,2,Brighton,True,0,0,101,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-477,3715,214,691
danny_welbeck,Chelsea,FW,6.0,2,Brighton,True,0,0,136,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-19289,96753,3136,22425
robert_lynch sánchez,Chelsea,GK,5.0,2,Brighton,True,0,0,140,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-18267,217448,8924,27191
filip_jörgensen,Chelsea,GK,5.0,2,Brighton,True,0,0,141,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-501,1280,0,501
reece_james,Chelsea,DF,5.5,2,Brighton,True,22,1,142,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,1,0,0,0,0,0,0,0,-1,0.4,0.4,2.0,0.3,0,1,0,0,0,0.00,0.00,0.00,0.14,55,-18793,987947,62525,81318
trevoh_chalobah,Chelsea,DF,5.5,2,Brighton,True,0,0,143,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-8058,12877,0,8058
malo_gusto,Chelsea,DF,5.0,2,Brighton,True,90,1,144,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,3,0,0,0,0,0,0,0,-1,7.8,0.7,0.0,0.9,4,3,1,5,1,0.00,0.01,0.01,1.41,50,2378,122291,13325,10947
wesley_fofana,Chelsea,DF,5.0,2,Brighton,True,67,0,145,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,2,0,0,0,1,0,0,0,-2,19.4,0.9,0.0,2.0,9,0,0,9,1,0.00,0.01,0.01,1.26,50,552,3489,813,261
benoît_badiashile mukinayi,Chelsea,DF,4.5,2,Brighton,True,0,0,146,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-568,2126,232,800
jorrel_hato,Chelsea,DF,4.5,2,Brighton,True,90,4,148,16,2026-08-30T13:00:00Z,4,3,False,0,1,0,3,0,0,0,0,0,0,0,12,30.0,20.7,0.0,5.1,4,3,2,6,1,0.00,0.06,0.06,1.41,45,-126,47286,4358,4484
levi_samuels colwill,Chelsea,DF,5.0,2,Brighton,True,71,1,149,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,2,0,0,0,0,0,0,0,2,13.2,0.4,0.0,1.4,8,2,1,9,1,0.00,0.00,0.00,1.31,50,-7208,150119,10571,17779
mamadou_sarr,Chelsea,DF,4.5,2,Brighton,True,0,0,150,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-544,7741,405,949
josh_acheampong,Chelsea,DF,4.5,2,Brighton,True,22,1,151,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,1,0,0,0,0,0,0,0,-1,6.2,0.1,0.0,0.6,2,0,1,3,0,0.00,0.00,0.00,0.14,45,4931,37116,8065,3134
marco_palestra,Chelsea,DF,5.5,2,Brighton,True,0,0,152,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-64977,209865,4960,69937
cole_palmer,Chelsea,MD,9.5,2,Brighton,True,90,7,154,16,2026-08-30T13:00:00Z,4,3,False,1,0,0,3,0,0,0,0,0,0,0,28,40.8,25.3,26.0,9.2,2,4,2,8,1,0.66,0.13,0.79,1.41,95,344912,1644351,376872,31960
pedro_lomba neto,Chelsea,MD,6.5,2,Brighton,True,67,7,156,16,2026-08-30T13:00:00Z,4,3,False,1,0,0,2,0,0,0,0,0,0,0,32,45.2,25.6,38.0,10.9,3,1,0,4,1,0.41,0.33,0.74,1.26,65,-17727,117566,5635,23362
estêvão_almeida de oliveira gonçalves,Chelsea,MD,6.5,2,Brighton,True,0,0,157,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-18220,111448,5564,23784
jamie_bynoe-gittens,Chelsea,MD,6.0,2,Brighton,True,0,0,158,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-502,3391,271,773
moisés_caicedo corozo,Chelsea,MD,5.5,2,Brighton,True,13,1,159,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.07,55,-88842,282404,9481,98323
roméo_lavia,Chelsea,MD,5.0,2,Brighton,True,67,7,161,16,2026-08-30T13:00:00Z,4,3,False,1,0,0,2,0,0,0,0,0,0,0,32,39.0,0.8,33.0,7.3,3,3,1,7,1,0.54,0.00,0.54,1.26,50,254,6337,1173,919
dário_luís essugo,Chelsea,MD,4.5,2,Brighton,True,0,0,163,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1635,18847,1252,2887
geovany_quenda,Chelsea,MD,5.5,2,Brighton,True,0,0,164,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-589,4061,231,820
joão pedro_junqueira de jesus,Chelsea,FW,7.6,2,Brighton,True,90,9,165,16,2026-08-30T13:00:00Z,4,3,False,1,1,0,3,1,0,0,0,0,0,2,44,52.8,22.5,46.0,12.1,0,2,1,3,1,1.23,0.04,1.27,1.41,76,377023,6802308,405188,28165
marc_guiu paz,Chelsea,FW,5.0,2,Brighton,True,0,0,168,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3968,43955,2178,6146
shumaira_mheuka,Chelsea,FW,4.5,2,Brighton,True,0,0,169,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1480,34265,2929,4409
emmanuel_emegha,Chelsea,FW,5.0,2,Brighton,True,0,0,170,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-884,14647,1450,2334
maxence_lacroix,Chelsea,DF,6.0,2,Brighton,True,90,1,200,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,3,0,0,0,0,0,0,0,-3,13.0,0.1,6.0,1.9,8,1,1,9,1,0.02,0.00,0.02,1.41,60,18715,946023,63522,44807
mike_penders,Chelsea,GK,4.5,2,Brighton,True,0,0,560,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-370,7073,395,765
aaron_anselmino,Chelsea,DF,4.5,2,Brighton,True,0,0,561,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-324,1737,122,446
valentín_barco,Chelsea,MD,5.5,2,Brighton,True,8,1,568,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,4.0,0.2,1,0,0,1,0,0.04,0.00,0.04,0.07,55,-1133,13561,528,1661
pep_chavarría,Chelsea,DF,5.0,2,Brighton,True,18,1,583,16,2026-08-30T13:00:00Z,4,3,False,0,0,0,1,0,0,0,0,0,0,0,1,6.4,0.3,0.0,0.7,2,1,1,3,0,0.00,0.02,0.02,0.09,50,-1477,19574,1081,2558
ethan_pinnock,Coventry City,DF,4.5,2,Hull City,True,12,1,91,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,-1,3.8,0.7,0.0,0.5,2,0,0,2,0,0.00,0.00,0.00,0.54,45,-397,7757,574,971
frank_onyeka,Coventry City,MD,5.0,2,Hull City,True,0,0,104,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,856,16442,2456,1600
carl_rushworth,Coventry City,GK,4.5,2,Hull City,True,90,2,110,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,1,0,10,10.6,0.0,0.0,1.1,1,13,0,0,1,0.00,0.00,0.00,0.72,45,7259,122624,11931,4672
oliver_dovin,Coventry City,GK,4.0,2,Hull City,True,0,0,171,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3777,152756,2634,6411
ben_wilson,Coventry City,GK,4.5,2,Hull City,True,0,0,172,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3213,45549,227,3440
bobby_thomas,Coventry City,DF,4.0,2,Hull City,True,77,8,173,13,2026-08-29T14:00:00Z,0,1,False,0,0,1,0,0,0,0,0,0,0,2,28,17.0,0.7,0.0,1.8,9,6,0,9,1,0.00,0.01,0.01,0.18,40,14221,791028,38111,23890
liam_kitching,Coventry City,DF,4.0,2,Hull City,True,0,0,174,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4266,64130,520,4786
milan_van ewijk,Coventry City,DF,4.0,2,Hull City,True,90,2,175,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,15,15.4,33.9,6.0,5.5,1,3,1,2,1,0.00,0.19,0.19,0.72,40,-15407,1295672,34451,49858
jay_dasilva,Coventry City,DF,4.0,2,Hull City,True,90,2,176,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,15,15.2,7.3,17.0,4.0,1,3,2,3,1,0.18,0.05,0.23,0.72,40,-830,82832,3224,4054
