full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
jannik_schuster,Brentford,DF,4.5,1,Spurs,True,0,0,93,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,15125,0,0
kevin_schade,Brentford,MD,6.0,1,Spurs,True,90,3,94,2,2026-08-22T16:30:00Z,3,0,False,0,0,1,0,0,0,0,0,0,0,0,17,14.4,11.8,59.0,8.5,1,5,3,9,1,0.52,0.01,0.53,0.57,60,0,330810,0,0
dango_ouattara,Brentford,MD,6.5,1,Spurs,True,66,3,95,2,2026-08-22T16:30:00Z,3,0,False,0,0,1,0,0,0,0,0,0,0,0,6,1.0,30.8,15.0,4.7,2,4,0,6,1,0.05,0.29,0.34,0.47,65,0,105835,0,0
mikkel_damsgaard,Brentford,MD,5.5,1,Spurs,True,14,1,96,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,6,7.6,26.3,0.0,3.4,0,3,1,4,0,0.00,0.11,0.11,0.10,55,0,52929,0,0
mathias_jensen,Brentford,MD,5.5,1,Spurs,True,66,6,97,2,2026-08-22T16:30:00Z,3,0,False,0,1,1,0,0,0,0,0,0,0,0,22,12.6,46.2,13.0,7.2,0,3,2,5,1,0.08,0.34,0.42,0.47,55,0,16245,0,0
vitaly_janelt,Brentford,MD,5.0,1,Spurs,True,90,9,98,2,2026-08-22T16:30:00Z,3,0,False,1,0,1,0,0,0,0,1,0,0,0,35,53.2,38.8,24.0,11.6,6,3,4,13,1,0.39,0.17,0.56,0.57,50,0,9018,0,0
antoni_milambo,Brentford,MD,5.0,1,Spurs,True,0,0,99,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,187,0,0
fábio_freitas gouveia carvalho,Brentford,MD,5.0,1,Spurs,True,0,0,100,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1459,0,0
yehor_yarmoliuk,Brentford,MD,5.0,1,Spurs,True,23,1,102,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,7,2.2,0.8,3.0,0.6,1,3,2,6,0,0.04,0.00,0.04,0.10,50,0,123741,0,0
josh_dasilva,Brentford,MD,5.0,1,Spurs,True,0,0,103,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2396,0,0
jaidon_anthony,Brentford,MD,6.0,1,Spurs,True,23,1,105,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,9,10.6,34.9,1.0,4.7,0,6,2,8,0,0.03,0.35,0.38,0.10,60,0,14244,0,0
igor thiago_nascimento rodrigues,Brentford,FW,8.0,1,Spurs,True,82,0,106,2,2026-08-22T16:30:00Z,3,0,False,0,0,1,0,0,0,1,0,0,0,0,-3,2.2,4.0,8.0,1.4,1,4,0,5,1,1.00,0.08,1.08,0.50,80,0,1509299,0,0
kaye_furo,Brentford,FW,4.5,1,Spurs,True,0,0,107,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,78000,0,0
callum_wilson,Brentford,FW,5.5,1,Spurs,True,7,1,108,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.3,5.0,1.8,0,0,0,0,0,0.03,0.04,0.07,0.07,55,0,30450,0,0
mamadou_sangaré,Brentford,MD,5.5,1,Spurs,True,75,14,565,2,2026-08-22T16:30:00Z,3,0,False,0,2,1,0,0,0,0,0,0,0,3,41,31.6,21.8,21.0,7.4,4,7,2,13,1,0.05,0.33,0.38,0.47,55,0,294770,0,0
bart_verbruggen,Brighton,GK,4.5,1,Aston Villa,True,90,6,109,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,0,0,0,0,25,6.6,0.0,0.0,0.7,0,4,0,0,1,0.00,0.00,0.00,0.29,45,0,1987586,0,0
jason_steele,Brighton,GK,4.0,1,Aston Villa,True,0,0,111,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,369830,0,0
ferdi_kadıoğlu,Brighton,DF,4.5,1,Aston Villa,True,0,0,113,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,265528,0,0
olivier_boscagli,Brighton,DF,4.5,1,Aston Villa,True,90,6,114,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,0,0,0,0,29,15.2,7.3,6.0,2.9,5,4,1,6,1,0.00,0.04,0.04,0.29,45,0,19109,0,0
maxim_de cuyper,Brighton,DF,4.5,1,Aston Villa,True,77,17,115,7,2026-08-23T13:00:00Z,4,0,False,1,1,1,0,0,0,0,0,0,0,2,46,40.6,45.3,43.0,12.9,1,3,3,4,1,1.47,0.21,1.68,0.29,45,0,151636,0,0
lewis_dunk,Brighton,DF,4.5,1,Aston Villa,True,90,6,116,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,0,0,0,0,24,13.4,6.4,0.0,2.0,1,2,1,2,1,0.00,0.04,0.04,0.29,45,0,88762,0,0
diego_coppola,Brighton,DF,4.5,1,Aston Villa,True,0,0,117,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1583,0,0
igor julio_dos santos de paulo,Brighton,DF,4.5,1,Aston Villa,True,0,0,118,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,7195,0,0
joão pedro_loureiro da costa,Brighton,DF,4.5,1,Aston Villa,True,26,1,119,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,7,8.2,1.9,18.0,2.8,3,0,1,4,0,0.12,0.00,0.12,0.10,45,0,2148,0,0
michael_svoboda,Brighton,DF,5.0,1,Aston Villa,True,0,0,120,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3997,0,0
mitoma_kaoru,Brighton,MD,6.0,1,Aston Villa,True,0,0,121,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,4360,0,0
yankuba_minteh,Brighton,MD,6.0,1,Aston Villa,True,0,0,122,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,9337,0,0
jack_hinshelwood,Brighton,MD,6.0,1,Aston Villa,True,63,16,123,7,2026-08-23T13:00:00Z,4,0,False,2,0,1,0,0,0,0,0,0,0,3,54,72.8,13.4,59.0,14.5,0,1,2,3,1,1.41,0.02,1.43,0.19,60,0,39219,0,0
pascal_groß,Brighton,MD,5.5,1,Aston Villa,True,90,2,124,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,1,0,0,0,18,21.0,56.9,8.0,8.6,0,2,3,5,1,0.00,0.27,0.27,0.29,55,0,1308033,0,0
georginio_rutter,Brighton,FW,5.5,1,Aston Villa,True,90,5,125,7,2026-08-23T13:00:00Z,4,0,False,0,1,1,0,0,0,0,0,0,0,0,22,19.8,11.4,15.0,4.6,1,4,2,7,1,0.08,0.44,0.52,0.29,55,0,78765,0,0
matt_o'riley,Brighton,MD,5.5,1,Aston Villa,True,0,0,126,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,8249,0,0
diego_gómez amarilla,Brighton,MD,5.0,1,Aston Villa,True,85,6,127,7,2026-08-23T13:00:00Z,4,0,False,0,1,1,0,0,0,0,0,0,0,0,27,33.0,25.1,41.0,9.9,2,1,3,6,1,0.18,0.48,0.66,0.29,50,0,355972,0,0
facundo_buonanotte,Brighton,MD,5.0,1,Aston Villa,True,0,0,128,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,528,0,0
yasin_ayari,Brighton,MD,5.5,1,Aston Villa,True,63,2,129,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,1,0,0,0,8,0.0,15.0,6.0,1.7,1,3,0,4,1,0.11,0.03,0.14,0.19,55,0,61091,0,0
mats_wieffer,Brighton,DF,5.0,1,Aston Villa,True,77,7,130,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,0,0,0,1,32,16.6,26.3,6.0,4.9,4,5,4,8,1,0.09,0.05,0.14,0.29,50,0,22925,0,0
harry_howell,Brighton,MD,4.5,1,Aston Villa,True,0,0,132,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,6770,0,0
tom_watson,Brighton,MD,5.0,1,Aston Villa,True,0,0,133,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,241,0,0
nehemiah_oriola,Brighton,MD,4.5,1,Aston Villa,True,0,0,134,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,24725,0,0
zadok_yohanna,Brighton,MD,5.0,1,Aston Villa,True,12,1,135,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.3,0.0,0.2,0,0,0,0,0,0.00,0.03,0.03,0.00,50,0,6623,0,0
stefanos_tzimas,Brighton,FW,5.5,1,Aston Villa,True,0,0,137,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,879,0,0
charalampos_kostoulas,Brighton,FW,5.5,1,Aston Villa,True,26,1,138,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.4,10.0,0.9,0,1,1,2,0,0.18,0.00,0.18,0.10,55,0,19339,0,0
evan_ferguson,Brighton,FW,5.0,1,Aston Villa,True,0,0,139,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2877,0,0
pascal_struijk,Brighton,DF,5.0,1,Aston Villa,True,0,0,328,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,19933,0,0
luka_vušković,Brighton,DF,5.0,1,Aston Villa,True,90,6,504,7,2026-08-23T13:00:00Z,4,0,False,0,0,1,0,0,0,0,0,0,0,0,19,12.4,4.5,12.0,2.9,4,2,0,4,1,0.13,0.03,0.16,0.29,50,0,221596,0,0
promise_david,Brighton,FW,6.0,1,Aston Villa,True,0,0,594,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,20944,0,0
ibrahim_osman,Brighton,MD,5.0,1,Aston Villa,True,12,1,600,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,7,4.2,15.4,4.0,2.4,0,2,0,2,0,0.00,0.05,0.05,0.00,50,0,633,0,0
malick_yalcouyé,Brighton,MD,4.5,1,Aston Villa,True,4,1,605,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,3,0.6,2.7,0.0,0.3,0,0,0,0,0,0.00,0.01,0.01,0.00,45,0,0,0,0
emiliano_martínez romero,Chelsea,GK,5.0,1,Brighton,False,0,0,28,7,2026-08-23T13:00:00Z,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,388040,0,0
morgan_rogers,Chelsea,MD,7.5,1,Fulham,False,81,8,40,10,2026-08-24T19:00:00Z,2,3,False,1,0,0,2,0,0,0,0,0,0,1,37,48.8,53.5,29.0,13.1,0,5,2,7,1,0.96,0.10,1.06,1.24,75,0,2178086,0,0
jordan_henderson,Chelsea,MD,5.0,1,Fulham,False,0,0,101,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3629,0,0
danny_welbeck,Chelsea,FW,6.0,1,Fulham,False,0,0,136,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,112037,0,0
robert_lynch sánchez,Chelsea,GK,5.0,1,Fulham,False,90,2,140,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,0,0,4,0,6,21.4,0.0,0.0,2.1,1,5,0,0,1,0.00,0.01,0.01,1.33,50,0,207899,0,0
filip_jörgensen,Chelsea,GK,5.0,1,Fulham,False,0,0,141,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1796,0,0
reece_james,Chelsea,DF,5.5,1,Fulham,False,90,0,142,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,1,0,0,0,5,23.4,16.8,19.0,5.9,6,4,0,6,1,0.10,0.07,0.17,1.33,55,0,879361,0,0
trevoh_chalobah,Chelsea,DF,5.5,1,Fulham,False,0,0,143,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,21121,0,0
malo_gusto,Chelsea,DF,5.0,1,Fulham,False,75,1,144,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,0,0,0,0,2,7.2,9.8,6.0,2.3,2,4,1,3,1,0.00,0.03,0.03,1.11,50,0,98423,0,0
wesley_fofana,Chelsea,DF,5.0,1,Fulham,False,0,0,145,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1057,0,0
benoît_badiashile mukinayi,Chelsea,DF,4.5,1,Fulham,False,0,0,146,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2313,0,0
jorrel_hato,Chelsea,DF,4.5,1,Fulham,False,64,1,148,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,0,0,0,0,5,8.4,12.3,11.0,3.2,1,2,2,3,1,0.01,0.03,0.04,1.05,45,0,40724,0,0
levi_samuels colwill,Chelsea,DF,5.0,1,Fulham,False,90,0,149,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,1,0,0,0,6,6.0,1.6,7.0,1.5,2,3,2,4,1,0.01,0.03,0.04,1.33,50,0,142918,0,0
mamadou_sarr,Chelsea,DF,4.5,1,Fulham,False,0,0,150,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,6689,0,0
josh_acheampong,Chelsea,DF,4.5,1,Fulham,False,90,3,151,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,0,0,0,0,13,33.2,2.2,2.0,3.7,10,6,5,15,1,0.00,0.01,0.01,1.33,45,0,24066,0,0
marco_palestra,Chelsea,DF,5.5,1,Fulham,False,0,0,152,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,263643,0,0
cole_palmer,Chelsea,MD,9.5,1,Fulham,False,82,13,154,10,2026-08-24T19:00:00Z,2,3,False,1,1,0,2,0,0,0,0,0,0,3,60,65.2,41.3,54.0,16.1,0,7,2,9,1,0.28,0.19,0.47,1.24,95,0,919516,0,0
pedro_lomba neto,Chelsea,MD,6.5,1,Fulham,False,14,1,156,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,9,5.2,4.1,4.0,1.3,0,3,1,4,0,0.03,0.07,0.10,0.22,65,0,116795,0,0
estêvão_almeida de oliveira gonçalves,Chelsea,MD,6.5,1,Fulham,False,7,1,157,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.4,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.09,65,0,109575,0,0
jamie_bynoe-gittens,Chelsea,MD,6.0,1,Fulham,False,0,0,158,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,3231,0,0
moisés_caicedo corozo,Chelsea,MD,5.5,1,Fulham,False,0,0,159,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,347122,0,0
roméo_lavia,Chelsea,MD,5.0,1,Fulham,False,64,1,161,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,2,0,0,0,1,0,0,0,8,13.6,21.9,33.0,6.9,2,4,3,9,1,0.21,0.03,0.24,1.05,50,0,4654,0,0
dário_luís essugo,Chelsea,MD,4.5,1,Fulham,False,0,0,163,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,18298,0,0
geovany_quenda,Chelsea,MD,5.5,1,Fulham,False,8,1,164,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.3,2.0,0.4,1,0,0,1,0,0.00,0.00,0.00,0.09,55,0,3758,0,0
joão pedro_junqueira de jesus,Chelsea,FW,7.5,1,Fulham,False,90,11,165,10,2026-08-24T19:00:00Z,2,3,False,1,1,0,2,0,0,0,0,0,0,2,45,51.2,23.0,37.0,11.1,1,2,0,3,1,0.63,0.06,0.69,1.33,75,0,5764207,0,0
marc_guiu paz,Chelsea,FW,5.0,1,Fulham,False,0,0,168,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,42801,0,0
shumaira_mheuka,Chelsea,FW,4.5,1,Fulham,False,0,0,169,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,30422,0,0
emmanuel_emegha,Chelsea,FW,5.0,1,Fulham,False,0,0,170,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,11724,0,0
maxence_lacroix,Chelsea,DF,6.0,1,Fulham,False,90,6,200,10,2026-08-24T19:00:00Z,2,3,False,0,1,0,2,0,0,0,0,0,0,0,25,44.2,11.2,2.0,5.7,7,2,5,12,1,0.00,0.20,0.20,1.33,60,0,792478,0,0
mike_penders,Chelsea,GK,4.5,1,Fulham,False,0,0,560,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,6087,0,0
aaron_anselmino,Chelsea,DF,4.5,1,Fulham,False,0,0,561,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1770,0,0
valentín_barco,Chelsea,MD,5.5,1,Fulham,False,0,0,568,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,12041,0,0
pep_chavarría,Chelsea,DF,5.0,1,Fulham,False,25,1,583,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.2,2.0,0.5,1,1,0,1,0,0.00,0.00,0.00,0.28,50,0,17073,0,0
ethan_pinnock,Coventry City,DF,4.5,1,Spurs,True,0,0,91,2,2026-08-22T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,7000,0,0
frank_onyeka,Coventry City,MD,5.0,1,Arsenal,False,90,2,104,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,8,3.6,1.6,0.0,0.5,3,5,1,9,1,0.00,0.01,0.01,1.88,50,0,13188,0,0
carl_rushworth,Coventry City,GK,4.5,1,Arsenal,False,90,1,110,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,2,0,0,14.2,0.0,0.0,1.4,1,7,0,0,1,0.00,0.01,0.01,1.88,45,0,100521,0,0
oliver_dovin,Coventry City,GK,4.0,1,Arsenal,False,0,0,171,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,142267,0,0
ben_wilson,Coventry City,GK,4.5,1,Arsenal,False,0,0,172,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,42690,0,0
bobby_thomas,Coventry City,DF,4.0,1,Arsenal,False,90,3,173,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,11,23.2,11.2,1.0,3.5,9,2,1,10,1,0.02,0.01,0.03,1.88,40,0,721945,0,0
liam_kitching,Coventry City,DF,4.0,1,Arsenal,False,0,0,174,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,60272,0,0
milan_van ewijk,Coventry City,DF,4.0,1,Arsenal,False,90,1,175,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,-8,10.6,2.0,2.0,1.5,6,3,1,7,1,0.00,0.01,0.01,1.88,40,0,1257228,0,0
jay_dasilva,Coventry City,DF,4.0,1,Arsenal,False,90,1,176,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,-4,13.8,3.8,0.0,1.8,6,1,0,6,1,0.00,0.02,0.02,1.88,40,0,73424,0,0
kaine_kesler-hayden,Coventry City,DF,4.0,1,Arsenal,False,0,0,177,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,6032,0,0
jake_bidwell,Coventry City,DF,4.0,1,Arsenal,False,0,0,178,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,7091,0,0
joel_latibeaudiere,Coventry City,DF,4.0,1,Arsenal,False,0,0,179,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,3977,0,0
luke_woolfenden,Coventry City,DF,4.0,1,Arsenal,False,0,0,180,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,16501,0,0
miguel_brau,Coventry City,DF,4.0,1,Arsenal,False,0,0,181,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,3736,0,0
aurèle_amenda,Coventry City,DF,4.0,1,Arsenal,False,90,1,182,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,1,28.8,0.8,0.0,3.0,9,4,0,9,1,0.00,0.01,0.01,1.88,40,0,75420,0,0
jack_rudoni,Coventry City,MD,5.0,1,Arsenal,False,20,1,183,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,3,5.6,3.8,17.0,2.6,0,4,1,5,0,0.15,0.00,0.15,0.29,50,0,13002,0,0
matt_grimes,Coventry City,MD,5.0,1,Arsenal,False,90,2,184,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,14,13.4,3.7,0.0,1.7,4,3,0,7,1,0.00,0.01,0.01,1.88,50,0,17412,0,0
tatsuhiro_sakamoto,Coventry City,MD,5.0,1,Arsenal,False,0,0,185,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,10294,0,0
ephron_mason-clark,Coventry City,MD,5.5,1,Arsenal,False,0,0,186,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,11314,0,0
josh_eccles,Coventry City,MD,5.0,1,Arsenal,False,0,0,187,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1503,0,0
