full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
nathan_collins,Brentford,DF,5.5,3,Sunderland,True,16,1,84,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,1,0,0,1,1,0.00,0.00,0.00,0.10,55,11591,271484,32175,20584
sepp_van den berg,Brentford,DF,4.9,3,Sunderland,True,0,0,85,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-2342,8510,121,2463
keane_lewis-potter,Brentford,MD,5.5,3,Sunderland,True,90,2,86,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,4,8.2,45.1,22.0,7.5,4,1,1,6,1,0.24,0.40,0.64,1.71,55,74882,235201,101209,26327
kristoffer_ajer,Brentford,DF,4.5,3,Sunderland,True,90,2,87,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,8,11.8,0.3,0.0,1.2,5,2,0,5,1,0.00,0.00,0.00,1.71,45,112523,610187,174453,61930
michael_kayode,Brentford,DF,4.6,3,Sunderland,True,45,1,88,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,2,7.6,0.3,2.0,1.0,5,2,0,5,1,0.03,0.00,0.03,0.35,46,121903,1044649,201513,79610
rico_henry,Brentford,DF,4.5,3,Sunderland,True,0,0,89,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1641,22909,561,2202
aaron_hickey,Brentford,DF,4.5,3,Sunderland,True,45,1,90,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,0,7.6,1.0,0.0,0.9,4,2,1,5,0,0.00,0.00,0.00,1.36,45,-239,7835,653,892
kim_ji-soo,Brentford,DF,4.5,3,Sunderland,True,0,0,92,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-133,1937,151,284
jannik_schuster,Brentford,DF,4.5,3,Sunderland,True,73,4,93,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,11,17.2,0.2,4.0,2.1,10,0,0,10,0,0.10,0.01,0.11,1.61,45,-1306,15267,166,1472
kevin_schade,Brentford,MD,6.0,3,Sunderland,True,90,2,94,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,11,4.0,13.3,8.0,2.5,0,5,0,5,1,0.00,0.17,0.17,1.71,60,92782,492340,140288,47506
dango_ouattara,Brentford,MD,6.5,3,Sunderland,True,45,1,95,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,6,6.8,11.3,0.0,1.8,3,7,1,11,1,0.00,0.01,0.01,0.35,65,-24974,85265,4607,29581
mikkel_damsgaard,Brentford,MD,5.5,3,Sunderland,True,85,8,96,22,2026-09-05T14:00:00Z,1,1,False,0,1,0,1,0,0,0,0,0,0,3,30,10.0,28.5,6.0,4.5,1,3,0,4,1,0.00,0.21,0.21,1.63,55,-3734,49863,3933,7667
mathias_jensen,Brentford,MD,5.5,3,Sunderland,True,0,0,97,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-6340,16413,569,6909
vitaly_janelt,Brentford,MD,5.0,3,Sunderland,True,90,11,98,22,2026-09-05T14:00:00Z,1,1,False,1,0,0,1,0,0,0,1,0,0,3,30,48.0,3.1,17.0,6.8,3,5,4,12,1,0.11,0.01,0.12,1.71,50,16015,69448,29605,13590
antoni_milambo,Brentford,MD,5.0,3,Sunderland,True,0,0,99,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-8,190,34,42
fábio_freitas gouveia carvalho,Brentford,MD,5.0,3,Sunderland,True,0,0,100,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,185,2107,543,358
yehor_yarmoliuk,Brentford,MD,4.9,3,Sunderland,True,45,0,102,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,1,0,0,0,1,2.4,3.4,2.0,0.8,1,3,1,5,0,0.03,0.02,0.05,1.36,49,-18230,93335,1076,19306
josh_dasilva,Brentford,MD,5.0,3,Sunderland,True,0,0,103,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-369,2280,180,549
jaidon_anthony,Brentford,MD,6.0,3,Sunderland,True,45,1,105,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,3,0.0,2.2,3.0,0.4,0,4,0,4,0,0.05,0.01,0.06,1.36,60,-1707,16152,1644,3351
igor thiago_nascimento rodrigues,Brentford,FW,8.0,3,Sunderland,True,90,2,106,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,9,16.0,1.4,43.0,6.0,3,2,1,6,1,0.50,0.01,0.51,1.71,80,-240730,1462107,72058,312788
kaye_furo,Brentford,FW,4.5,3,Sunderland,True,0,0,107,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,13495,116698,27280,13785
callum_wilson,Brentford,FW,5.5,3,Sunderland,True,4,1,108,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.08,55,-1724,38790,5560,7284
mamadou_sangaré,Brentford,MD,5.7,3,Sunderland,True,45,0,565,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.3,8.0,0.6,1,3,1,5,1,0.15,0.01,0.16,0.35,57,509396,1631469,639468,130072
el hadji malick_diouf,Brentford,DF,4.5,3,Sunderland,True,0,0,620,22,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,6560,10083,9542,2982
bart_verbruggen,Brighton,GK,4.5,3,Leeds,True,90,3,109,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,3,0,17,29.2,3.0,0.0,3.2,0,5,0,0,1,0.00,0.20,0.20,2.49,45,114050,2293721,270948,156898
jason_steele,Brighton,GK,4.0,3,Leeds,True,0,0,111,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,27834,459848,62093,34259
ferdi_kadıoğlu,Brighton,DF,4.4,3,Leeds,True,77,2,113,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,8,12.6,12.5,19.0,4.4,4,2,1,5,1,0.06,0.01,0.07,2.40,44,-19909,203285,12724,32633
olivier_boscagli,Brighton,DF,4.5,3,Leeds,True,90,2,114,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,17,20.6,62.3,0.0,8.3,4,4,0,4,1,0.00,0.33,0.33,2.49,45,2298,31479,6293,3995
maxim_de cuyper,Brighton,DF,4.7,3,Leeds,True,76,4,115,23,2026-09-05T14:00:00Z,1,1,False,0,1,0,1,0,0,0,1,0,0,0,17,19.6,22.1,2.0,4.4,1,4,1,2,1,0.00,0.14,0.14,2.40,47,762031,1978466,871841,109810
lewis_dunk,Brighton,DF,4.5,3,Leeds,True,90,5,116,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,1,20,30.8,1.9,4.0,3.7,12,5,0,12,1,0.00,0.01,0.01,2.49,45,6568,133493,20326,13758
diego_coppola,Brighton,DF,4.5,3,Leeds,True,0,0,117,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-35,2029,261,296
igor julio_dos santos de paulo,Brighton,DF,4.5,3,Leeds,True,0,0,118,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1451,7052,444,1895
joão pedro_loureiro da costa,Brighton,DF,4.5,3,Leeds,True,12,1,119,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,7,5.8,14.5,0.0,2.0,1,0,0,1,0,0.00,0.16,0.16,0.10,45,-72,3762,400,472
michael_svoboda,Brighton,DF,5.0,3,Leeds,True,0,0,120,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-124,5613,863,987
mitoma_kaoru,Brighton,MD,6.0,3,Leeds,True,0,0,121,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-821,3542,130,951
yankuba_minteh,Brighton,MD,5.9,3,Leeds,True,0,0,122,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-1839,4472,87,1926
jack_hinshelwood,Brighton,MD,6.0,3,Leeds,True,0,0,123,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-92072,129183,6623,98695
pascal_groß,Brighton,MD,5.5,3,Leeds,True,90,1,124,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,16.5,19.0,3.2,2,2,0,4,1,0.79,0.04,0.83,2.49,55,341111,1691790,448315,107204
georginio_rutter,Brighton,FW,5.5,3,Leeds,True,0,0,125,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-21930,74079,4546,26476
matt_o'riley,Brighton,MD,5.5,3,Leeds,True,0,0,126,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-909,10276,1040,1949
diego_gómez amarilla,Brighton,MD,5.0,3,Leeds,True,90,2,127,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,13,15.2,26.4,30.0,7.2,2,4,3,9,1,0.09,0.05,0.14,2.49,50,117389,525464,177501,60112
facundo_buonanotte,Brighton,MD,5.0,3,Leeds,True,0,0,128,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-94,257,0,94
yasin_ayari,Brighton,MD,5.4,3,Leeds,True,90,2,129,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,18,11.4,14.8,18.0,4.4,1,2,0,3,1,0.17,0.04,0.21,2.49,54,-19892,42114,1443,21335
mats_wieffer,Brighton,DF,5.0,3,Leeds,True,0,0,130,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-473,46414,12362,12835
harry_howell,Brighton,MD,4.5,3,Leeds,True,0,0,132,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-976,4183,0,976
tom_watson,Brighton,MD,5.0,3,Leeds,True,0,0,133,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-46,139,0,46
nehemiah_oriola,Brighton,MD,4.5,3,Leeds,True,0,0,134,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-147,29432,3612,3759
zadok_yohanna,Brighton,MD,5.0,3,Leeds,True,0,0,135,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1062,6108,517,1579
stefanos_tzimas,Brighton,FW,5.5,3,Leeds,True,0,0,137,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-130,754,80,210
charalampos_kostoulas,Brighton,FW,5.5,3,Leeds,True,90,2,138,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,9,9.6,5.3,24.0,3.9,3,4,1,8,1,0.43,0.02,0.45,2.49,55,23615,52785,29733,6118
evan_ferguson,Brighton,FW,5.0,3,Leeds,True,0,0,139,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-173,3252,545,718
pascal_struijk,Brighton,DF,5.0,3,Leeds,True,1,1,328,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-2128,21218,1548,3676
luka_vušković,Brighton,DF,5.0,3,Leeds,True,90,12,504,23,2026-09-05T14:00:00Z,1,1,False,1,0,0,1,0,0,0,0,0,0,2,27,56.2,1.8,40.0,9.8,8,4,2,10,1,0.19,0.01,0.20,2.49,50,-9735,244648,22843,32578
promise_david,Brighton,FW,6.0,3,Leeds,True,13,0,594,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,1,0,0,0,-7,0.0,0.0,4.0,0.0,0,0,0,0,0,0.42,0.00,0.42,0.10,60,-1278,25799,4444,5722
ibrahim_osman,Brighton,MD,5.0,3,Leeds,True,0,0,600,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,30,1841,312,282
malick_yalcouyé,Brighton,MD,4.5,3,Leeds,True,90,2,605,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,16,8.2,24.4,20.0,5.3,2,3,0,5,1,0.05,0.09,0.14,2.49,45,174780,252653,208413,33633
jaouen_hadjam,Brighton,DF,4.5,3,Leeds,True,0,0,614,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,1310,4150,1795,485
amario_cozier-duberry,Brighton,MD,5.0,3,Leeds,True,0,0,624,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,61,111,117,56
josé maría_andrés baixauli,Brighton,MD,5.5,3,Leeds,True,0,0,639,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,219,345,261,42
femi_azeez,Brighton,MD,5.5,3,Leeds,True,0,0,652,23,2026-09-05T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,214,256,248,34
emiliano_martínez romero,Chelsea,GK,5.0,3,Arsenal,False,90,3,28,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,0,0,8,0,26,63.2,0.0,0.0,6.3,0,8,0,0,1,0.00,0.00,0.00,2.05,50,13115,459337,68378,55263
morgan_rogers,Chelsea,MD,7.5,3,Arsenal,False,86,6,40,29,2026-09-06T15:30:00Z,2,1,False,1,0,0,2,0,0,0,1,0,0,0,22,30.2,13.6,16.0,6.0,0,5,0,5,1,0.08,0.03,0.11,2.05,75,-110434,2472597,211550,321984
jordan_henderson,Chelsea,MD,5.0,3,Arsenal,False,0,0,101,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-557,3322,209,766
danny_welbeck,Chelsea,FW,5.9,3,Arsenal,False,3,1,136,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-16503,84671,7873,24376
robert_lynch sánchez,Chelsea,GK,4.9,3,Arsenal,False,0,0,140,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-82439,130954,1923,84362
filip_jörgensen,Chelsea,GK,5.0,3,Arsenal,False,0,0,141,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-270,1022,0,270
reece_james,Chelsea,DF,5.5,3,Arsenal,False,90,1,142,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,0,0,0,0,9,12.6,15.0,13.0,4.1,3,6,0,3,1,0.07,0.05,0.12,2.05,55,-184123,810910,27039,211162
trevoh_chalobah,Chelsea,DF,5.5,3,Arsenal,False,0,0,143,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-3529,9527,0,3529
malo_gusto,Chelsea,DF,5.0,3,Arsenal,False,30,1,144,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,4,3.0,3.4,1.0,0.7,0,2,2,2,0,0.04,0.01,0.05,0.14,50,-11595,116347,9926,21521
wesley_fofana,Chelsea,DF,5.0,3,Arsenal,False,90,3,145,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,0,0,0,0,16,39.8,22.8,0.0,6.3,14,3,3,17,1,0.00,0.04,0.04,2.05,50,1351,7346,2579,1228
benoît_badiashile mukinayi,Chelsea,DF,4.5,3,Arsenal,False,0,0,146,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-719,1405,0,719
jorrel_hato,Chelsea,DF,4.5,3,Arsenal,False,59,3,148,29,2026-09-06T15:30:00Z,2,1,False,0,1,0,2,0,0,0,0,0,0,0,5,34.8,11.2,2.0,4.8,4,2,2,6,1,0.00,0.02,0.02,1.91,45,12089,65104,22516,10427
levi_samuels colwill,Chelsea,DF,5.0,3,Arsenal,False,0,0,149,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-25878,124492,7720,33598
mamadou_sarr,Chelsea,DF,4.5,3,Arsenal,False,0,0,150,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3325,4381,24,3349
josh_acheampong,Chelsea,DF,4.5,3,Arsenal,False,90,1,151,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,0,0,0,0,-3,2.2,1.8,4.0,0.8,1,1,0,1,1,0.00,0.01,0.01,2.05,45,-1989,38207,4792,6781
marco_palestra,Chelsea,DF,5.4,3,Arsenal,False,0,0,152,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-79182,121873,821,80003
cole_palmer,Chelsea,MD,9.6,3,Arsenal,False,90,1,154,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,1,0,0,0,11,7.0,15.8,32.0,5.5,0,3,0,3,1,0.11,0.04,0.15,2.05,96,195102,1912956,387902,192800
pedro_lomba neto,Chelsea,MD,6.5,3,Arsenal,False,80,2,156,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,0,0,0,0,10,6.2,23.8,14.0,4.4,2,4,1,7,1,0.03,0.03,0.06,2.05,65,2299,130367,21878,19579
estêvão_almeida de oliveira gonçalves,Chelsea,MD,6.4,3,Arsenal,False,9,1,157,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0.4,17.0,2.1,0,0,0,0,0,0.04,0.00,0.04,0.00,64,-31266,84845,3486,34752
jamie_bynoe-gittens,Chelsea,MD,5.9,3,Arsenal,False,0,0,158,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-715,2954,260,975
moisés_caicedo corozo,Chelsea,MD,5.4,3,Arsenal,False,0,0,159,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-88920,192746,3231,92151
roméo_lavia,Chelsea,MD,5.0,3,Arsenal,False,59,1,161,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,0,0,0,0,7,5.8,1.5,0.0,0.7,2,3,1,6,1,0.00,0.01,0.01,1.91,50,9966,20847,13724,3758
dário_luís essugo,Chelsea,MD,4.5,3,Arsenal,False,0,0,163,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3147,16417,1446,4593
geovany_quenda,Chelsea,MD,5.4,3,Arsenal,False,0,0,164,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-904,3704,292,1196
joão pedro_junqueira de jesus,Chelsea,FW,7.7,3,Arsenal,False,90,1,165,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,1,0,0,0,8,0.0,28.8,9.0,3.7,0,1,0,1,1,0.02,0.05,0.07,2.05,77,255757,7177659,446528,190771
marc_guiu paz,Chelsea,FW,5.0,3,Arsenal,False,0,0,168,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-10863,33721,1924,12787
shumaira_mheuka,Chelsea,FW,4.5,3,Arsenal,False,0,0,169,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,2681,43546,8439,5758
emmanuel_emegha,Chelsea,FW,5.0,3,Arsenal,False,0,0,170,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-539,15735,2709,3248
maxence_lacroix,Chelsea,DF,6.0,3,Arsenal,False,90,2,200,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,2,0,0,0,1,0,0,0,3,26.0,1.3,2.0,2.9,9,2,2,11,1,0.00,0.01,0.01,2.05,60,-117331,839049,32879,150210
mike_penders,Chelsea,GK,4.5,3,Arsenal,False,0,0,560,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-769,6809,363,1132
aaron_anselmino,Chelsea,DF,4.5,3,Arsenal,False,0,0,561,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-49,1971,225,274
valentín_barco,Chelsea,MD,5.5,3,Arsenal,False,0,0,568,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1018,13655,1055,2073
pep_chavarría,Chelsea,DF,5.0,3,Arsenal,False,30,1,583,29,2026-09-06T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,2,2.4,2.0,4.0,0.8,1,1,1,2,0,0.00,0.00,0.00,0.14,50,-3413,17402,664,4077
ethan_pinnock,Coventry City,DF,4.5,3,Man City,False,90,3,91,26,2026-09-05T14:00:00Z,1,0,False,0,0,0,1,0,0,0,1,0,0,0,3,18.2,0.0,6.0,2.4,12,2,1,13,1,0.11,0.00,0.11,2.12,45,-811,7182,505,1316
frank_onyeka,Coventry City,MD,5.0,3,Man City,False,62,2,104,26,2026-09-05T14:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,5,0.4,0.4,0.0,0.1,0,2,1,3,1,0.00,0.00,0.00,1.17,50,-3826,12452,379,4205
carl_rushworth,Coventry City,GK,4.5,3,Man City,False,90,2,110,26,2026-09-05T14:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,2,0,13,18.8,0.0,0.0,1.9,1,9,0,0,1,0.00,0.00,0.00,2.12,45,-16015,95482,2938,18953
oliver_dovin,Coventry City,GK,4.0,3,Man City,False,0,0,171,26,2026-09-05T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-12005,141466,6290,18295
ben_wilson,Coventry City,GK,4.5,3,Man City,False,0,0,172,26,2026-09-05T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3942,41782,265,4207
