date,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
14-12-28,Buccaneers,Saints,4.0,20,23,0.0,-3.0,-5.0,4.0,-3.0,1.8,-2,,
14-12-28,Chiefs,Chargers,-1.0,19,7,1.0,4.0,1.3,-0.0,-1.0,1.8,-2,,
14-12-28,Dolphins,Jets,-6.0,24,37,1.0,0.0,3.3,0.0,-3.0,-4.4,1,,
14-12-28,Falcons,Panthers,-3.0,3,34,-4.0,1.0,-2.3,1.0,-2.0,-2.5,-5,Panthers,W
14-12-28,Giants,Eagles,-2.5,26,34,-3.0,-1.0,-3.7,-0.0,-0.0,4.1,-1,,
14-12-28,Packers,Lions,-7.5,30,20,-0.0,-0.0,8.6,2.0,1.0,3.0,-1,,
14-12-28,Patriots,Bills,-5.0,9,17,-0.0,3.0,8.3,2.0,1.0,0.8,0,,
14-12-28,Ravens,Browns,-13.5,20,10,2.0,0.0,4.2,-1.0,3.0,-3.0,2,,
14-12-28,Redskins,Cowboys,4.0,17,44,0.0,-5.0,-7.1,-2.0,3.0,2.7,2,,
14-12-28,Seahawks,Rams,-12.5,20,6,-1.0,3.0,7.7,3.0,1.0,-1.8,-3,Rams,L
14-12-28,Steelers,Bengals,-3.5,27,17,-1.0,1.0,1.6,-2.0,1.0,1.5,-1,,
14-12-28,Texans,Jaguars,-9.5,23,17,-2.0,3.0,-2.2,0.0,-3.0,-8.1,-4,Jaguars,W
14-12-28,Titans,Colts,7.0,10,27,-0.0,-9.0,-8.0,2.0,5.0,2.1,0,,
14-12-28,Vikings,Bears,-6.5,13,9,-1.0,5.0,-1.0,-2.0,-5.0,-4.1,-3,Bears,W
15-01-03,Panthers,Cardinals,-5.5,27,16,-3.0,-1.0,-3.4,3.0,6.0,-1.2,-1,,
15-01-03,Steelers,Ravens,-3.0,17,30,0.0,2.0,0.8,-2.0,-1.0,5.0,-2,,
15-01-04,Colts,Bengals,-4.0,26,10,-1.0,6.0,1.9,-0.0,-0.0,0.2,-3,Bengals,L
15-01-04,Cowboys,Lions,-7.0,24,20,-3.0,4.0,1.0,-1.0,0.0,3.2,-2,,
15-01-10,Patriots,Ravens,-7.0,35,31,-1.0,2.0,6.3,-2.0,0.0,3.9,-2,,
15-01-10,Seahawks,Panthers,-11.0,31,17,-1.0,4.0,8.2,0.0,0.0,-1.7,-3,Panthers,L
15-01-11,Broncos,Colts,-7.0,13,24,-1.0,0.0,7.3,0.0,7.0,2.6,-1,,
15-01-11,Packers,Cowboys,-5.5,26,21,1.0,1.0,7.0,-2.0,3.0,3.5,1,,
15-01-18,Patriots,Colts,-6.5,45,7,-1.0,1.0,7.3,1.0,8.0,2.9,-3,Colts,L
15-01-18,Seahawks,Packers,-8.0,28,22,-3.0,5.0,7.0,0.0,0.0,6.6,-3,Packers,W
15-02-01,Seahawks,Patriots,1.0,24,28,3.0,4.0,9.2,-2.0,2.0,6.7,3,Seahawks,L
