date,home,away,home_score,away_score,home_turnovers_won,away_turnovers_won,home_turnovers_lost,away_turnovers_lost,home_eighty_min_score,away_eighty_min_score,home_half_time_score,away_half_time_score,home_carries,away_carries,home_carries_crossed_gain_line,away_carries_crossed_gain_line,home_carries_not_made_gain_line,away_carries_not_made_gain_line,home_clean_breaks,away_clean_breaks,home_conversion_goals,away_conversion_goals,home_defenders_beaten,away_defenders_beaten,home_drop_goal_missed,away_drop_goal_missed,home_drop_goals_converted,away_drop_goals_converted,home_free_kick_conceded_at_lineout,away_free_kick_conceded_at_lineout,home_goals,away_goals,home_kick_from_hand_metres,away_kick_from_hand_metres,home_kick_metres,away_kick_metres,home_kick_percent_success,away_kick_percent_success,home_kicking_competition_goals,away_kicking_competition_goals,home_kicks_from_hand,away_kicks_from_hand,home_lineout_success,away_lineout_success,home_lineout_throw_lost_handling_error,away_lineout_throw_lost_handling_error,home_lineout_throw_lost_penalty,away_lineout_throw_lost_penalty,home_lineout_throw_not_straight,away_lineout_throw_not_straight,home_lineout_throw_won_penalty,away_lineout_throw_won_penalty,home_lineout_throw_won_tap,away_lineout_throw_won_tap,home_lineouts_lost,away_lineouts_lost,home_lineouts_won,away_lineouts_won,home_maul_success,away_maul_success,home_mauls_lost,away_mauls_lost,home_mauls_lost_outright,away_mauls_lost_outright,home_mauls_total,away_mauls_total,home_mauls_won,away_mauls_won,home_mauls_won_outright,away_mauls_won_outright,home_mauls_won_penalty,away_mauls_won_penalty,home_mauls_won_penalty_try,away_mauls_won_penalty_try,home_mauls_won_try,away_mauls_won_try,home_metres,away_metres,home_missed_conversion_goals,away_missed_conversion_goals,home_missed_goals,away_missed_goals,home_missed_penalty_goals,away_missed_penalty_goals,home_missed_tackles,away_missed_tackles,home_num_visits_to22,away_num_visits_to22,home_number_of_times_in_possession,away_number_of_times_in_possession,home_offload,away_offload,home_passes,away_passes,home_penalties_conceded,away_penalties_conceded,home_penalty_conceded_collapsing_maul,away_penalty_conceded_collapsing_maul,home_penalty_conceded_delib_knock_on,away_penalty_conceded_delib_knock_on,home_penalty_conceded_foul_play,away_penalty_conceded_foul_play,home_penalty_conceded_handling_in_ruck,away_penalty_conceded_handling_in_ruck,home_penalty_conceded_lineout_offence,away_penalty_conceded_lineout_offence,home_penalty_conceded_obstruction,away_penalty_conceded_obstruction,home_penalty_conceded_offside,away_penalty_conceded_offside,home_penalty_conceded_other,away_penalty_conceded_other,home_penalty_conceded_scrum_offence,away_penalty_conceded_scrum_offence,home_penalty_conceded_wrong_side,away_penalty_conceded_wrong_side,home_penalty_goals,away_penalty_goals,home_penalty_tries,away_penalty_tries,home_points,away_points,home_points_from_visits_to22,away_points_from_visits_to22,home_possession,away_possession,home_red_card_second_yellow,away_red_card_second_yellow,home_red_cards,away_red_cards,home_restart22m,away_restart22m,home_restart_error_not_ten,away_restart_error_not_ten,home_restart_error_out_of_play,away_restart_error_out_of_play,home_restart_halfway,away_restart_halfway,home_restart_opp_error,away_restart_opp_error,home_restart_own_player,away_restart_own_player,home_restarts_success,away_restarts_success,home_retained_kicks,away_retained_kicks,home_ruck_success,away_ruck_success,home_rucks_lost,away_rucks_lost,home_rucks_won,away_rucks_won,home_scrums_lost,away_scrums_lost,home_scrums_lost_free_kick,away_scrums_lost_free_kick,home_scrums_lost_outright,away_scrums_lost_outright,home_scrums_lost_penalty,away_scrums_lost_penalty,home_scrums_lost_reversed,away_scrums_lost_reversed,home_scrums_reset,away_scrums_reset,home_scrums_success,away_scrums_success,home_scrums_won,away_scrums_won,home_scrums_won_free_kick,away_scrums_won_free_kick,home_scrums_won_outright,away_scrums_won_outright,home_scrums_won_penalty,away_scrums_won_penalty,home_tackle_success,away_tackle_success,home_tackles,away_tackles,home_territory,away_territory,home_total_kicks,away_total_kicks,home_total_kicks_succeeded,away_total_kicks_succeeded,home_total_lineouts,away_total_lineouts,home_tries,away_tries,home_try_assists,away_try_assists,home_try_kicks,away_try_kicks,home_turnover_bad_pass,away_turnover_bad_pass,home_turnover_carried_in_touch,away_turnover_carried_in_touch,home_turnover_forward_pass,away_turnover_forward_pass,home_turnover_knock_on,away_turnover_knock_on,home_yellow_cards,away_yellow_cards
2025-10-17,Edinburgh,Benetton,43.0,0.0,5.0,6.0,9.0,21.0,43.0,0.0,21.0,0.0,154.0,90.0,67.0,33.0,69.0,44.0,8.0,3.0,4.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,801.0,428.0,801.0,428.0,0.5714,0.0,0.0,0.0,40.0,16.0,1.0,0.7778,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,505.0,185.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,35.0,15.0,6.0,51.0,34.0,4.0,4.0,175.0,99.0,8.0,12.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.631,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.9391,0.9516,2.0,1.0,107.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.8016,0.7746,101.0,165.0,0.625,0.375,7.0,0.0,4.0,0.0,12.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2025-10-18,Leinster,Munster,14.0,31.0,5.0,15.0,17.0,8.0,14.0,31.0,7.0,21.0,191.0,84.0,90.0,33.0,81.0,38.0,10.0,6.0,2.0,3.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,336.0,803.0,336.0,803.0,1.0,1.0,0.0,0.0,13.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,9.0,0.5,0.6667000000000001,3.0,1.0,0.0,0.0,6.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,19.0,10.0,44.0,38.0,12.0,7.0,205.0,83.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,31.0,14.0,28.0,0.6455,0.3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.9556,0.9661,2.0,0.0,123.0,56.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.8571,0.6667000000000001,6.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,0.7519,0.8133,97.0,244.0,0.6917,0.3082999999999999,2.0,4.0,2.0,4.0,16.0,9.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2025-10-18,Lions,Scarlets,29.0,18.0,3.0,9.0,12.0,13.0,29.0,18.0,5.0,3.0,125.0,73.0,48.0,29.0,57.0,29.0,18.0,5.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,771.0,907.0,771.0,907.0,0.4286,0.5,0.0,0.0,30.0,31.0,0.9412,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0,14.0,0.8571,1.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,398.0,177.0,4.0,1.0,4.0,2.0,0.0,1.0,7.0,32.0,10.0,5.0,48.0,40.0,9.0,4.0,155.0,89.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,29.0,18.0,20.0,12.0,0.5871999999999999,0.4128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.9091,0.9615,3.0,1.0,79.0,48.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.25,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.8046,0.7337,70.0,135.0,0.5889,0.4111,7.0,4.0,3.0,2.0,17.0,16.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-18,Ospreys,Glasgow,17.0,42.0,5.0,9.0,14.0,10.0,17.0,42.0,10.0,21.0,94.0,145.0,46.0,62.0,28.0,62.0,3.0,9.0,2.0,6.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,581.0,852.0,581.0,852.0,1.0,1.0,0.0,0.0,26.0,31.0,0.8462000000000001,0.9444,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,17.0,0.3333,1.0,4.0,0.0,0.0,0.0,6.0,8.0,2.0,8.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,323.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,7.0,15.0,42.0,47.0,4.0,5.0,97.0,163.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,42.0,14.0,42.0,0.4216,0.5784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.125,0.0,2.0,5.0,0.9467,0.9643,1.0,0.0,70.0,108.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.7143,0.6667000000000001,5.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.8767,0.8289,192.0,126.0,0.3182,0.6818000000000001,3.0,6.0,3.0,6.0,13.0,18.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-18,Sharks,Ulster,26.0,34.0,1.0,8.0,14.0,5.0,26.0,34.0,5.0,20.0,99.0,92.0,41.0,26.0,40.0,46.0,6.0,10.0,2.0,4.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,394.0,667.0,394.0,667.0,0.4,0.8571,0.0,0.0,16.0,24.0,0.9231,0.375,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,12.0,3.0,0.8571,1.0,1.0,0.0,0.0,0.0,7.0,2.0,6.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,257.0,316.0,1.0,0.0,3.0,1.0,2.0,1.0,22.0,22.0,12.0,4.0,41.0,29.0,4.0,8.0,109.0,92.0,7.0,17.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,34.0,26.0,31.0,0.5354,0.4646,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.2221999999999999,0.0,2.0,6.0,0.942,0.9844,1.0,0.0,64.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.6667000000000001,9.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,0.7279000000000001,0.7963,99.0,129.0,0.6178,0.3822,5.0,7.0,2.0,6.0,13.0,8.0,4.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2025-10-18,Zebre,Stormers,13.0,31.0,6.0,8.0,13.0,14.0,13.0,31.0,7.0,12.0,101.0,69.0,28.0,30.0,52.0,25.0,4.0,10.0,1.0,3.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,562.0,787.0,562.0,787.0,1.0,0.6,0.0,0.0,25.0,27.0,0.6667000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,10.0,16.0,0.5,1.0,3.0,0.0,2.0,0.0,6.0,7.0,3.0,7.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,240.0,293.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,11.0,8.0,15.0,40.0,49.0,10.0,6.0,77.0,74.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,31.0,13.0,31.0,0.5625,0.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.375,0.0,5.0,5.0,0.9577,0.9459,0.0,0.0,67.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,0.0,3.0,4.0,1.0,5.0,0.7143,0.7918999999999999,65.0,118.0,0.5059,0.4941,3.0,5.0,3.0,3.0,15.0,16.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-24,Glasgow,Bulls,21.0,12.0,5.0,8.0,13.0,14.0,21.0,12.0,7.0,5.0,194.0,101.0,71.0,42.0,106.0,42.0,4.0,8.0,2.0,1.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,435.0,322.0,435.0,322.0,1.0,0.3333,0.0,0.0,16.0,15.0,0.9333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,1.0,0.6667000000000001,0.0,2.0,0.0,0.0,5.0,6.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,423.0,417.0,0.0,1.0,0.0,2.0,0.0,1.0,23.0,36.0,14.0,6.0,38.0,34.0,10.0,6.0,240.0,120.0,7.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,12.0,21.0,12.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9796,0.9552,2.0,0.0,140.0,63.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.875,0.875,7.0,7.0,0.0,0.0,6.0,3.0,1.0,4.0,0.7639,0.8,110.0,228.0,0.7443000000000001,0.2557,2.0,3.0,2.0,1.0,15.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
2025-10-25,Benetton,Stormers,16.0,31.0,6.0,5.0,14.0,10.0,16.0,31.0,16.0,8.0,110.0,102.0,33.0,45.0,50.0,27.0,4.0,6.0,1.0,2.0,15.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,741.0,1092.0,741.0,1092.0,0.6667000000000001,0.8571,0.0,0.0,26.0,40.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,367.0,359.0,0.0,1.0,2.0,1.0,2.0,0.0,21.0,15.0,4.0,10.0,40.0,49.0,4.0,5.0,118.0,107.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,16.0,31.0,7.0,25.0,0.5109,0.4891,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.939,0.9844,2.0,0.0,72.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,7.0,1.0,1.0,5.0,3.0,1.0,3.0,0.7609,0.8590000000000001,105.0,134.0,0.4896,0.5104,6.0,7.0,4.0,6.0,10.0,10.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,Cardiff,Edinburgh,20.0,19.0,7.0,4.0,11.0,12.0,20.0,19.0,12.0,19.0,146.0,107.0,69.0,45.0,57.0,43.0,5.0,10.0,1.0,2.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,721.0,668.0,721.0,668.0,0.5,0.6667000000000001,0.0,0.0,28.0,28.0,0.6364,0.9091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,426.0,2.0,1.0,2.0,1.0,0.0,0.0,21.0,19.0,6.0,8.0,38.0,43.0,4.0,2.0,157.0,107.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,19.0,17.0,19.0,0.5371,0.4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.9744,0.9263,0.0,3.0,114.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8889,6.0,8.0,1.0,2.0,5.0,5.0,0.0,1.0,0.8351999999999999,0.8824,147.0,195.0,0.5068,0.4932,4.0,3.0,2.0,2.0,11.0,11.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2025-10-25,Dragons,Ospreys,19.0,19.0,4.0,3.0,17.0,12.0,19.0,19.0,7.0,12.0,142.0,91.0,55.0,46.0,77.0,33.0,1.0,7.0,2.0,2.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,579.0,613.0,579.0,613.0,0.5,0.6667000000000001,0.0,0.0,22.0,26.0,1.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,16.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,347.0,313.0,1.0,1.0,2.0,1.0,1.0,0.0,14.0,28.0,12.0,8.0,38.0,36.0,3.0,8.0,173.0,105.0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,0.6328,0.3671999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.4,4.0,7.0,0.9612,0.9355,2.0,1.0,121.0,56.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.8,0.75,4.0,6.0,0.0,0.0,4.0,2.0,0.0,4.0,0.7966,0.8442000000000001,94.0,195.0,0.6681999999999999,0.3318,4.0,3.0,2.0,2.0,16.0,16.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-25,Leinster,Zebre,50.0,26.0,6.0,2.0,7.0,12.0,50.0,26.0,26.0,21.0,134.0,105.0,64.0,30.0,54.0,62.0,10.0,7.0,5.0,3.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,606.0,556.0,606.0,556.0,0.625,0.75,0.0,0.0,24.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.8889,0.0,1.0,0.0,0.0,3.0,9.0,3.0,8.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,394.0,160.0,3.0,1.0,3.0,1.0,0.0,0.0,17.0,14.0,14.0,9.0,40.0,36.0,9.0,3.0,138.0,109.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.0,50.0,26.0,0.5357,0.4643,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,0.1,5.0,3.0,0.9694,0.9878,0.0,1.0,94.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,6.0,3.0,0.0,0.8423999999999999,0.8295,139.0,180.0,0.5314,0.4686,8.0,4.0,5.0,3.0,11.0,12.0,8.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,Lions,Ulster,49.0,31.0,8.0,4.0,12.0,14.0,49.0,31.0,17.0,19.0,120.0,116.0,68.0,52.0,40.0,46.0,12.0,13.0,4.0,3.0,28.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,716.0,606.0,716.0,606.0,0.6667000000000001,0.6,0.0,0.0,20.0,21.0,0.8332999999999999,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,413.0,3.0,2.0,3.0,2.0,0.0,0.0,19.0,28.0,15.0,11.0,40.0,38.0,15.0,14.0,120.0,135.0,6.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,31.0,46.0,31.0,0.5136,0.4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.2221999999999999,3.0,5.0,0.9605,0.9452,2.0,1.0,72.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8571,7.0,6.0,0.0,0.0,4.0,6.0,3.0,0.0,0.7452,0.6857,117.0,120.0,0.5215,0.4785,9.0,5.0,6.0,3.0,18.0,8.0,7.0,5.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
2025-10-25,Munster,Connacht,17.0,15.0,5.0,3.0,11.0,9.0,17.0,15.0,12.0,15.0,172.0,117.0,66.0,42.0,86.0,59.0,9.0,2.0,1.0,0.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,883.0,1017.0,883.0,1017.0,0.3333,0.0,0.0,0.0,33.0,31.0,0.8332999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,13.0,1.0,0.6667000000000001,0.0,1.0,0.0,0.0,5.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,257.0,2.0,3.0,2.0,3.0,0.0,0.0,14.0,29.0,11.0,6.0,44.0,47.0,9.0,1.0,226.0,144.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,17.0,15.0,0.5650999999999999,0.4349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.9781,0.9574,0.0,0.0,132.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,7.0,6.0,1.0,1.0,4.0,5.0,2.0,0.0,0.8995000000000001,0.8364,170.0,230.0,0.6397999999999999,0.3602,3.0,3.0,1.0,0.0,18.0,13.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,Sharks,Scarlets,29.0,19.0,6.0,7.0,16.0,13.0,29.0,19.0,19.0,14.0,105.0,70.0,53.0,30.0,34.0,28.0,9.0,10.0,3.0,2.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,500.0,597.0,500.0,597.0,0.8,0.6667000000000001,0.0,0.0,27.0,22.0,0.9444,0.8462000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,17.0,11.0,0.8571,0.5,1.0,1.0,1.0,0.0,7.0,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,383.0,246.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,30.0,13.0,10.0,44.0,37.0,8.0,5.0,127.0,79.0,7.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,19.0,26.0,19.0,0.5968,0.4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.4286,0.0,8.0,5.0,0.9571,0.95,1.0,1.0,63.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,0.0,3.0,5.0,4.0,1.0,0.7363,0.6933,67.0,113.0,0.6081,0.3918999999999999,5.0,3.0,4.0,2.0,18.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
